"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"BJM09_gp01" 109498.080706601 -0.0540343703739937 0.214953741568386 -0.251376737989011 0.801522850801708 0.96706088450354
"BJM09_gp02" 478056.441473878 -0.085449429764427 0.164442737386624 -0.519630304885556 0.603321271816041 0.908105867890272
"BJM09_gp03" 14428.7912612856 0.34806644664745 0.224972854558627 1.54714864302327 0.121827406644374 0.6026007433493
"BJM09_gp04" 25294.3993503246 -0.0324557508044065 0.206447842090851 -0.157210414387009 0.875079020868821 0.979326447617159
"BJM09_gp05" 54231.0649330976 -0.317407154676715 0.160791975281179 -1.97402360485753 0.0483790589672156 0.432188994635076
"BJM09_gp06" 800667.413128313 -0.156785716427466 0.12658291687136 -1.23860091316113 0.215493329756866 0.703988824205695
"BJM09_gp07" 209600.703254368 -0.0211598526171015 0.140705271704928 -0.150384220581839 0.880461489845994 0.980316883109247
"BJM09_gp08" 32620.5790194485 0.0123320191741881 0.137815853001126 0.0894818622505453 0.928698967581117 0.989171935146731
"BJM09_gp09" 79188.0523021122 0.0959419678120504 0.161524189306818 0.593978946582463 0.552526194445046 0.888142490101423
"BJM09_gp10" 7067.93287248655 -0.0802512838970607 0.173486927762879 -0.462578275677045 0.643666683332877 0.922088245756878
"BJM09_gp11" 56475.9962389881 0.274013222685567 0.206347483379687 1.3279213208594 0.184204100426556 0.67517512654549
"BJM09_gp12" 169502.030102254 0.147370940261527 0.145416414118056 1.01344089080538 0.310849616214757 0.78061770805038
"BJM09_gp13" 510468.840810056 -0.151378052286054 0.14360762954111 -1.05410870418079 0.291833151552177 0.770175256730212
"BJM09_gr01" 43435.9950479711 -0.232298631276219 0.178918610094426 -1.29834806537801 0.194167756708773 0.68686400149927
"BJM09_gr02" 9425848.08441284 -0.3134884102835 0.13935857486938 -2.24950930057465 0.0244801117685398 0.329774305646419
"BJM09_gt22" 136.636955182306 -0.433971322971958 0.259841704526386 -1.6701373005652 0.0948922016740161 0.551162863212814
"BJM09_gt24" 745.574190693745 -0.169161186051428 0.31706204981026 -0.533527068763543 0.593668778335807 0.906275531168891
"LOC132712682" 639.294512733992 -0.182206376045254 0.383548514750911 -0.475054312656078 0.634748261634994 0.919213872504582
"LOC132712683" 54.9233399537352 -0.475175594898404 0.308239593964768 -1.54157870760989 0.123176003000558 0.6031445316554
"LOC132712684" 231.492791942524 -0.0936072656659842 0.182569531379702 -0.512721180574774 0.608146371485884 0.909009659558533
"LOC132712695" 300.390452502352 -0.057986600896011 0.212321254697777 -0.273107847721372 0.784770314363001 0.963597318624131
"LOC132712697" 75.6043744402956 0.0879283781593521 0.267294907514242 0.328956428601869 0.742188621726938 0.951797635901989
"LOC132712702" 26.772346868787 -0.0713556272877779 0.254722862331299 -0.280130439155364 0.779377432154696 0.961403144312681
"LOC132712718" 162.463609562453 0.55294371862832 0.538490766643254 1.02683973965823 0.30449593339088 0.77709152160182
"LOC132712719" 305.397284365273 0.273306226386759 0.290029020229116 0.942340963572725 0.346018102049792 0.800700961548685
"LOC132712727" 3279.05091374143 0.101246073152218 0.126817873887246 0.798358070899658 0.424662727784577 0.840353385764747
"LOC132712728" 2686.0392477126 -0.0303453468034839 0.189011105274743 -0.160547957006941 0.872449447302983 0.978479565312976
"LOC132712729" 9485.3593657603 -0.0166489004965357 0.157674195926349 -0.105590521002641 0.915907245849329 0.98662456229918
"LOC132712736" 7229.77762314752 0.00493496046046013 0.112774769804473 0.0437594372306525 0.965096160492165 0.995877559333063
"LOC132712748" 101.755349378474 0.195677878908427 0.203643084024665 0.960886444268967 0.3366092673987 0.795836731267909
"LOC132712750" 273.01355055871 0.124737650410126 0.141720565162143 0.880166193716581 0.378769284356791 0.817234531553713
"LOC132712751" 288.570042654949 -0.029131600562824 0.274251824745144 -0.106222084720477 0.915406149000061 0.986598633082145
"LOC132712752" 148.91009306513 0.248690086944889 0.789783433466782 0.314883899062373 0.752849806905171 0.954105553635214
"LOC132712753" 190.020232763284 -0.115468592169709 0.312233109185408 -0.369815335955106 0.711520087657924 0.945238981797709
"LOC132712754" 63.3539540751411 0.162642086928444 0.517715329763959 0.314153507879701 0.753404451687612 0.954370031580881
"LOC132712755" 60.135398644869 -0.395036812907971 0.529681199292556 -0.745801084568574 0.455787584700952 0.855239796365349
"LOC132712765" 95.4171388907717 0.0603440347489351 0.400733102201748 0.150584103028642 0.880303802329341 0.980316883109247
